Zip,Lat,Long
11364,40.7367042, -73.7597119
11364,40.7380951, -73.7500691
11364,40.7442043, -73.760311
11364,40.7471258, -73.7500459
11364,40.7555383, -73.7573134
11364,40.7498677, -73.7624754
11364,40.7481688, -73.7696023
11364,40.7465405, -73.7749009
11364,40.7529118, -73.7702818
11364,40.7556677, -73.7638129
11365,40.7403642, -73.8059322
11365,40.7349769, -73.7994552
11365,40.7352561, -73.8069315
11365,40.7300682, -73.8073692
11365,40.7352944, -73.7911783
11365,40.7372846, -73.7848538
11365,40.7384642, -73.7782907
11365,40.7449088, -73.7821538
11365,40.7448146, -73.7917203
11366,40.7267987, -73.8024148
11366,40.7280893, -73.7962451
11366,40.7241329, -73.8079345
11366,40.7203282, -73.7977817
11366,40.7319191, -73.779273
11366,40.72864, -73.7900377
11367,40.7252734, -73.8248724
11367,40.7192184, -73.8215941
11367,40.7209651, -73.8141647
11367,40.7293975, -73.818762
11367,40.7249623, -73.8184802
11367,40.7256168, -73.8136929
11367,40.7363913, -73.8314632
11367,40.740364, -73.8262195
11367,40.7338713, -73.8223451
11367,40.7331479, -73.8127448
11368,40.7509654, -73.8894359
11368,40.7469097, -73.8677346
11368,40.7536998, -73.8712017
11368,40.7556614, -73.8687135
11368,40.7554736, -73.8640843
11368,40.7561277, -73.8576708
11368,40.7616111, -73.8416189
11368,40.742969, -73.8423984
11368,40.7507591, -73.8533419
11368,40.7535594, -73.8539819
11368,40.7497559, -73.856583
11368,40.7526825, -73.8574595
11368,40.748896, -73.8595144
11368,40.7520503, -73.8611634
11368,40.7483492, -73.8622229
11368,40.7517365, -73.863612
11368,40.7480508, -73.8644943
11368,40.751655, -73.8662253
11368,40.7475018, -73.8662721
11368,40.7515396, -73.8687384
11368,40.7437912, -73.8654187
11368,40.7447361, -73.8613081
11368,40.7466051, -73.856599
11368,40.7437159, -73.8538128
11368,40.7391491, -73.8510991
11368,40.7381114, -73.8565503
11368,40.7418688, -73.8558125
11368,40.7407369, -73.8594604
11368,40.7398122, -73.8640628
11368,40.7363109, -73.8623266
11369,40.7590238, -73.8798382
11369,40.7668848, -73.8786774
11369,40.7590997, -73.8770465
11369,40.759612, -73.8741249
11369,40.7680154, -73.8712399
11369,40.7612829, -73.8724157
11369,40.7596839, -73.8694173
11369,40.7595246, -73.8656054
11369,40.7632227, -73.8679395
11369,40.7641434, -73.8636241
11369,40.7597146, -73.8599968
11370,40.7639881, -73.8993984
11370,40.7579485, -73.8900649
11370,40.7635831, -73.8910547
11370,40.7600116, -73.8960739
11370,40.7563165, -73.8962348
11370,40.7709218, -73.8930421
11370,40.7584364, -73.8854176
11370,40.7644351, -73.8827319
11370,40.7587306, -73.882628
11371,40.7929362, -73.8812065
11371,40.77493, -73.873758
11372,40.7503289, -73.8722567
11372,40.7537783, -73.8732099
11372,40.7521537, -73.8755691
11372,40.7503811, -73.877801
11372,40.7544055, -73.8780514
11372,40.7516729, -73.8802222
11372,40.7522203, -73.882592
11372,40.7511737, -73.8848654
11372,40.7514661, -73.8871163
11372,40.7512785, -73.8919022
11372,40.7513358, -73.8951993
11373,40.7453276, -73.8880321
11373,40.7468744, -73.8822114
11373,40.7446146, -73.8829538
11373,40.7441729, -73.8802681
11373,40.7471215, -73.878051
11373,40.7377217, -73.8698383
11373,40.7398775, -73.8706805
11373,40.7417149, -73.8712653
11373,40.7440007, -73.87109
11373,40.7469665, -73.8702981
11373,40.7454564, -73.8745855
11373,40.7433641, -73.8785865
11373,40.7469804, -73.8758195
11373,40.740985, -73.876564
11373,40.7372204, -73.8762312
11373,40.7336372, -73.8756505
11373,40.7354855, -73.8837114
11373,40.7422192, -73.8850516
11373,40.742098, -73.8896448
11373,40.7397517, -73.8843383
11373,40.7311285, -73.8833525
11373,40.7349758, -73.8690861
11374,40.7303105, -73.8692955
11374,40.7288894, -73.8632273
11374,40.7260562, -73.8675083
11374,40.7268771, -73.8602046
11374,40.722253, -73.8628711
11374,40.7162794, -73.8593568
11374,40.7288609, -73.8540811
11374,40.7261621, -73.8560468
11374,40.7313333, -73.859881
11374,40.733477, -73.8628305
11374,40.7311859, -73.8537376
11375,40.7091221, -73.85225
11375,40.7150711, -73.8555663
11375,40.7192652, -73.8550205
11375,40.7220697, -73.8524948
11375,40.72581, -73.8495395
11375,40.7241863, -73.8514774
11375,40.7346875, -73.8556228
11375,40.7162398, -73.847744
11375,40.7128119, -73.8521815
11375,40.7109534, -73.8463317
11375,40.7184405, -73.8432492
11375,40.7236929, -73.8442715
11375,40.7282813, -73.8470444
11375,40.7322992, -73.8492461
11375,40.7361049, -73.8508368
11375,40.7326161, -73.8452064
11375,40.7132499, -73.8400754
11375,40.71822, -73.8348167
11375,40.7243375, -73.8401994
11375,40.7164575, -73.8375688
11375,40.7150342, -73.8340325
11377,40.7563079, -73.909882
11377,40.7482726, -73.9143592
11377,40.7453409, -73.9196687
11377,40.7387096, -73.9224312
11377,40.7405546, -73.9220647
11377,40.7331014, -73.9301088
11377,40.7342777, -73.9113362
11377,40.7376585, -73.9180728
11377,40.7413362, -73.9170317
11377,40.7366667, -73.9020404
11377,40.739354, -73.9050486
11377,40.7422779, -73.89945
11377,40.7431151, -73.9042554
11377,40.7448223, -73.9096562
11377,40.7441688, -73.9131355
11377,40.7504263, -73.90792
11377,40.7501044, -73.9051748
11377,40.7485778, -73.9035261
11377,40.7472116, -73.900601
11377,40.7457619, -73.8970294
11377,40.7456048, -73.8926876
11377,40.7439354, -73.8941788
11377,40.7519327, -73.899483
11377,40.755998, -73.9067306
11377,40.7586829, -73.9030015
11377,40.7414691, -73.8946849
11377,40.7373155, -73.8921827
11378,40.7303893, -73.9218036
11378,40.7231493, -73.9189891
11378,40.7323708, -73.8942499
11378,40.7279048, -73.8917943
11378,40.7253902, -73.8904906
11378,40.731751, -73.8903723
11378,40.7273279, -73.9001655
11378,40.7318897, -73.8975137
11378,40.7309757, -73.9014977
11378,40.7246283, -73.900294
11378,40.7208648, -73.9015157
11378,40.7189703, -73.9066375
11378,40.7230578, -73.9083341
11378,40.7164749, -73.9126019
11378,40.7159321, -73.9189517
11378,40.7117089, -73.9078222
11378,40.7152482, -73.908713
11378,40.7172449, -73.902132
11378,40.7152135, -73.9024125
11378,40.7172559, -73.8939758
11378,40.7218219, -73.8913365
11379,40.7290799, -73.8747522
11379,40.7270209, -73.8815871
11379,40.7139219, -73.8990012
11379,40.7093274, -73.8835278
11379,40.7097907, -73.8770975
11379,40.7100147, -73.8726646
11379,40.7147523, -73.8666471
11379,40.7133356, -73.8829609
11379,40.7151186, -73.8752977
11379,40.7155449, -73.8824808
11379,40.7175103, -73.8817903
11379,40.7234528, -73.8727283
11379,40.7201905, -73.8803074
11379,40.7193458, -73.887358
11379,40.723567, -73.8859216
11379,40.7244752, -73.8781025
11379,40.7191106, -73.8724306
11379,40.7241179, -73.8701838
11385,40.7102102, -73.9178042
11385,40.7113165, -73.9132248
11385,40.7055479, -73.9126214
11385,40.702191, -73.9078131
11385,40.7015951, -73.9039117
11385,40.6989501, -73.9065464
11385,40.6972245, -73.9032791
11385,40.6986893, -73.8983148
11385,40.6944037, -73.9017315
11385,40.6924618, -73.8852171
11385,40.6942629, -73.8968742
11385,40.6968663, -73.8921828
11385,40.7003929, -73.8907145
11385,40.7034917, -73.8900443
11385,40.7039692, -73.8937889
11385,40.701938, -73.8976203
11385,40.704371, -73.8994203
11385,40.7071439, -73.9002784
11385,40.7062404, -73.9050398
11385,40.7081118, -73.9097807
11385,40.710208, -73.9026508
11385,40.7089649, -73.8931848
11385,40.7043812, -73.8781847
11385,40.704132, -73.8824139
11385,40.7037717, -73.8864539
11385,40.7009309, -73.8829632
11385,40.7044837, -73.8745715
11385,40.7053937, -73.8714054
11385,40.7047392, -73.8669609
11385,40.70836, -73.8622857
11385,40.7038953, -73.8569266
11411,40.6998291, -73.7441493
11411,40.7012577, -73.7369979
11411,40.701235, -73.7297322
11411,40.6984691, -73.7311844
11411,40.6971372, -73.7370565
11411,40.6982947, -73.7406666
11411,40.695063, -73.7333032
11411,40.6917471, -73.7353308
11411,40.6936037, -73.7413143
11411,40.6901782, -73.7432503
11411,40.6882912, -73.7367254
11411,40.6861196, -73.7295117
11411,40.6919497, -73.7288802
11411,40.6857824, -73.7419913
11412,40.6738111, -73.7867709
11412,40.6878123, -73.754119
11412,40.6933415, -73.7476394
11412,40.6896398, -73.7587786
11412,40.6945622, -73.7648097
11412,40.6981476, -73.7648635
11412,40.7000316, -73.768763
11412,40.7051937, -73.7707937
11412,40.7051196, -73.7643586
11412,40.705793, -73.7596688
11412,40.706984, -73.7554219
11412,40.7097116, -73.7537153
11412,40.7018381, -73.7520094
11412,40.7011396, -73.7546876
11412,40.7004447, -73.7573683
11412,40.7012277, -73.7619595
11412,40.6970946, -73.759763
11412,40.6940352, -73.7587303
11412,40.6963382, -73.7525403
11412,40.7001024, -73.7490919
11413,40.6612148, -73.7652124
11413,40.6718373, -73.7556979
11413,40.675791, -73.7509805
11413,40.6768943, -73.7364182
11413,40.681056, -73.7378193
11413,40.6819741, -73.7481021
11413,40.6802878, -73.7435795
11413,40.6765164, -73.7405087
11413,40.672774, -73.7423253
11413,40.6694592, -73.7448233
11413,40.6637096, -73.7500759
11413,40.6677937, -73.7504129
11413,40.6603465, -73.7554142
11414,40.6667964, -73.8467863
11414,40.6648771, -73.854407
11414,40.6557283, -73.833707
11414,40.6564324, -73.8449504
11414,40.6496649, -73.848588
11415,40.706597, -73.8286538
11415,40.7065798, -73.8251631
11415,40.7037257, -73.8290482
11415,40.7130842, -73.8265474
11415,40.7109133, -73.8352803
11415,40.7091018, -73.8323371
11416,40.6873154, -73.846767
11416,40.6847731, -73.8581871
11416,40.6837714, -73.8568176
11416,40.6832481, -73.8458743
11416,40.6818145, -73.8579641
11416,40.6776791, -73.854894
11416,40.6807593, -73.8546641
11416,40.6841012, -73.8390726
11416,40.6879308, -73.8418285
11416,40.6887757, -73.8388054
11417,40.6847999, -73.8474941
11417,40.6815294, -73.8429597
11417,40.6771807, -73.8593613
11417,40.6787479, -73.8487787
11417,40.6735448, -73.8486894
11417,40.677092, -73.8411415
11417,40.6707968, -73.8387752
11417,40.6814153, -73.8364868
11418,40.6971881, -73.8465756
11418,40.6972603, -73.8430922
11418,40.6923881, -73.8443722
11418,40.696497, -73.8310666
11418,40.6952063, -73.8343035
11418,40.6936535, -73.8374117
11418,40.6931695, -73.8407053
11418,40.6982524, -73.8401182
11418,40.7003482, -73.8378392
11418,40.701294, -73.8343887
11418,40.7052797, -73.8349794
11418,40.7009734, -73.8246417
11418,40.6986663, -73.8203471
11418,40.6984968, -73.8284961
11418,40.7043945, -73.8192723
11418,40.7086071, -73.8230763
11419,40.6809138, -73.8322684
11419,40.6854, -73.8312082
11419,40.6811536, -73.8288851
11419,40.6829682, -73.8265465
11419,40.685683, -73.824964
11419,40.6886096, -73.8305968
11419,40.6873142, -73.8350142
11419,40.6906515, -73.8338967
11419,40.6915009, -73.8286536
11419,40.6945021, -73.8223729
11419,40.6934064, -73.821155
11419,40.6937454, -73.8137824
11419,40.6921955, -73.8205589
11419,40.6903444, -73.8206072
11419,40.6888829, -73.8123322
11419,40.6875454, -73.819636
11419,40.68508, -73.8165574
11419,40.6733398, -73.8315832
11420,40.6787779, -73.8229675
11420,40.6812765, -73.8207045
11420,40.6793675, -73.8172334
11420,40.6843144, -73.8120017
11420,40.6823328, -73.8114011
11420,40.6805787, -73.8105518
11420,40.678825, -73.8097137
11420,40.6770911, -73.8087606
11420,40.6757857, -73.8054115
11420,40.6707019, -73.8039344
11420,40.6705126, -73.8090801
11420,40.6702951, -73.8195098
11420,40.6739493, -73.8176533
11420,40.667342, -73.8217805
11421,40.6932923, -73.8661578
11421,40.6896831, -73.8647717
11421,40.6859083, -73.8637277
11421,40.6873473, -73.8582587
11421,40.6907493, -73.8592987
11421,40.6942784, -73.8608412
11421,40.6950787, -73.85525
11421,40.6897177, -73.8548395
11421,40.69028, -73.8520154
11421,40.6913525, -73.849516
11421,40.6959777, -73.8505707
11421,40.6916415, -73.8472679
11421,40.6992056, -73.8517393
11421,40.7020724, -73.8534855
11422,40.679483, -73.757596
11422,40.6818554, -73.7318753
11422,40.6775523, -73.7292421
11422,40.6698445, -73.7330485
11422,40.6630276, -73.73755
11422,40.6625826, -73.7431388
11422,40.6598267, -73.7295592
11422,40.6585743, -73.7333631
11422,40.6562263, -73.7376521
11422,40.6513457, -73.7335193
11422,40.6551441, -73.7493644
11422,40.6651282, -73.8166208
11423,40.7112968, -73.7772983
11423,40.72248, -73.7712454
11423,40.7197956, -73.7671258
11423,40.7187428, -73.7624916
11423,40.712889, -73.7730045
11423,40.7148351, -73.7679226
11423,40.7158173, -73.7599374
11423,40.7119449, -73.7636159
11423,40.7088025, -73.7649038
11423,40.7101892, -73.7592925
11425,40.6888726, -73.7702025
11426,40.7385003, -73.7195555
11426,40.7349892, -73.7250512
11426,40.7288225, -73.7176109
11426,40.7284259, -73.7297083
11427,40.7243939, -73.7600775
11427,40.7207993, -73.7560521
11427,40.7231977, -73.7512827
11427,40.7277874, -73.7496567
11427,40.7277903, -73.7401593
11427,40.7255507, -73.7450034
11427,40.7316384, -73.7543823
11427,40.7335029, -73.7397763
11428,40.7169502, -73.7531219
11428,40.7190741, -73.7464902
11428,40.7225337, -73.7417049
11428,40.7254352, -73.7365634
11428,40.7246382, -73.7331947
11428,40.7215555, -73.7334033
11428,40.7197386, -73.7384034
11429,40.7104101, -73.7501193
11429,40.7027231, -73.7472729
11429,40.7066988, -73.745865
11429,40.7064789, -73.7425304
11429,40.7127947, -73.7432243
11429,40.7155712, -73.7335746
11429,40.7072457, -73.7307152
11429,40.706989, -73.7375538
11430,40.6522668, -73.7546727
11430,40.6470241, -73.7869533
11432,40.7126448, -73.8081463
11432,40.7073435, -73.8049191
11432,40.7049531, -73.7977905
11432,40.7081869, -73.7998476
11432,40.7110219, -73.8026344
11432,40.7142208, -73.8047869
11432,40.7146269, -73.7995759
11432,40.7126504, -73.796012
11432,40.7166298, -73.7939898
11432,40.7152626, -73.7909261
11432,40.7082566, -73.79349
11432,40.7098547, -73.7879749
11432,40.7168637, -73.7869958
11432,40.7140095, -73.7851
11432,40.7104936, -73.7822789
11432,40.7176257, -73.7789434
11432,40.7204943, -73.8037061
11432,40.7244088, -73.7834061
11433,40.6947171, -73.7975963
11433,40.696042, -73.7872795
11433,40.6927524, -73.7933078
11433,40.6910079, -73.7920924
11433,40.6922318, -73.7857904
11433,40.6918812, -73.7816949
11433,40.6886843, -73.7913978
11433,40.6996318, -73.7807705
11433,40.6953923, -73.7722684
11433,40.6961991, -73.7786464
11433,40.7026771, -73.7846237
11433,40.7057626, -73.7818463
11434,40.6979669, -73.7923343
11434,40.6835771, -73.79132
11434,40.684905, -73.788989
11434,40.6875883, -73.7862396
11434,40.6860961, -73.7829164
11434,40.6883158, -73.7797191
11434,40.6849947, -73.7738873
11434,40.6825033, -73.7778568
11434,40.6783771, -73.7891284
11434,40.6804499, -73.7825908
11434,40.6713239, -73.7810654
11434,40.6648787, -73.7804012
11434,40.6701348, -73.7637361
11434,40.6791764, -73.7674364
11434,40.6775247, -73.7756657
11434,40.6749102, -73.7722402
11434,40.6734185, -73.7676486
11434,40.685634, -73.7630903
11434,40.6853212, -73.7664846
11434,40.6913107, -73.7758835
11435,40.68592, -73.8034759
11435,40.6894694, -73.7999085
11435,40.6918446, -73.8028034
11435,40.689757, -73.8078112
11435,40.6951701, -73.8034154
11435,40.6943396, -73.8092386
11435,40.6983846, -73.8068764
11435,40.7009025, -73.8116224
11435,40.7060668, -73.8152035
11435,40.7136237, -73.8206481
11435,40.7132012, -73.8144646
11435,40.7095892, -73.8112809
11435,40.7052221, -73.8090375
11435,40.7032775, -73.8050793
11435,40.7012022, -73.7964993
11435,40.7173276, -73.8129618
11436,40.6761566, -73.7991566
11436,40.6751912, -73.7922208
11436,40.6789477, -73.7943611
11436,40.6798776, -73.7989572
11436,40.6816256, -73.7998473
11436,40.6853862, -73.795222
11436,40.6838157, -73.8006369
11436,40.670331, -73.7903645
11436,40.6724831, -73.7966161
11436,40.6689234, -73.7969557
11581,40.647178, -73.7430504
11691,40.593907, -73.7811283
11691,40.5975334, -73.7759111
11691,40.5938729, -73.7677462
11691,40.5980835, -73.7575992
11691,40.5932371, -73.7596129
11691,40.611341, -73.7661007
11691,40.603148, -73.7575401
11691,40.6031914, -73.7672212
11691,40.5986579, -73.7412531
11691,40.6014484, -73.7504279
11691,40.5958448, -73.7490073
11691,40.6089555, -73.7554305
11691,40.6066697, -73.7475132
11692,40.5916392, -73.7993734
11692,40.5925505, -73.7918429
11692,40.5962249, -73.7855141
11692,40.6036722, -73.7803703
11693,40.5913939, -73.8105575
11693,40.5850662, -73.8101695
11693,40.6035045, -73.8214155
11694,40.5685017, -73.8719915
11694,40.5732499, -73.8598028
11694,40.5731798, -73.8518167
11694,40.5813729, -73.8465839
11694,40.5756304, -73.8402862
11694,40.5797628, -73.8293271
11694,40.5857865, -73.8213404
11697,40.584954, -73.9185332
11697,40.5935154, -73.8914194
11697,40.5603525, -73.8870179
11697,40.5646391, -73.9108833
11697,40.5526839, -73.9245263
12692,40.5910232, -73.7800977
